countryCode,stateCode,stateName1,stateName2,stateName3,googleName,googleAdmin,countryName,lat,lng,bounds,combinaciones
GY,GY-MA,Mahaica-Berbice Region,Mahaica-Berbice,Mahaica-Berbice Region,"Mahaica-Berbice, Guyana",administrative_area_level_1,Guyana,6.25,-57.83333,6.7012129@-57.530811*5.8556228@-58.1318211,4
GY,GY-PM,Pomeroon-Supenaam Region,Pomeroon-Supenaam,Pomeroon-Supenaam Region,"Pomeroon-Supenaam, Guyana",administrative_area_level_1,Guyana,7.08333,-58.83333,7.6828597@-58.47301489999999*6.7601081@-59.17710700000001,4
GY,GY-PT,Potaro-Siparuni Region,Potaro-Siparuni,Potaro-Siparuni Region,"Potaro-Siparuni, Guyana",administrative_area_level_1,Guyana,4.9,-59.3,5.733892000000001@-58.272824*3.989301@-60.16331909999999,9
GY,GY-UD,Upper Demerara-Berbice Region,Upper Demerara-Berbice,Upper Demerara-Berbice Region,"Upper Demerara-Berbice, Guyana",administrative_area_level_1,Guyana,5.5,-58.33333,6.508296100000001@-57.63137390000001*4.601077@-58.8706361,6
GY,GY-UT,Upper Takutu-Upper Essequibo Region,Upper Takutu-Upper Essequibo,Upper Takutu-Upper Essequibo Region,"Upper Takutu-Upper Essequibo, Guyana",administrative_area_level_1,Guyana,2.91667,-59,4.5214021@-57.93002989999999*1.1750799@-59.992054,12
PY,PY-ASU,Asuncion,Asuncion,Asuncion,"Asuncion, Paraguay",administrative_area_level_1,Paraguay,-25.28207,-57.63539,-25.215094@-57.52811699999999*-25.3601799@-57.67664,0
PY,PY-11,Departamento Central,Central,Departamento Central,"Central, Paraguay",administrative_area_level_1,Paraguay,-25.53333,-57.46667,-25.087879@-57.177471*-26.014746@-57.81478199999999,2
PY,PY-16,Departamento de Alto Paraguay,Alto Paraguay,Departamento de Alto Paraguay,"Alto Paraguay, Paraguay",administrative_area_level_1,Paraguay,-20.5,-59.16667,-19.294041@-57.817802*-22.3844591@-61.909931,20
PY,PY-19,Departamento de Boqueron,Boqueron,Departamento de Boqueron,"Boqueron, Paraguay",administrative_area_level_1,Paraguay,-21.83333,-61.16667,-20.057264@-59.2829549*-23.879511@-62.6470759,16
PY,PY-5,Departamento de Caaguazu,Caaguazu,Departamento de Caaguazu,"Caaguazu, Paraguay",administrative_area_level_1,Paraguay,-25.2,-55.83333,-24.466097@-54.9247281*-25.7057499@-56.8466381,6
PY,PY-6,Departamento de Caazapa,Caazapa,Departamento de Caazapa,"Caazapa, Paraguay",administrative_area_level_1,Paraguay,-26.25,-56.06667,-25.521578@-55.24961889999999*-26.794916@-56.84550489999999,4
PY,PY-14,Departamento de Canindeyu,Canindeyu,Departamento de Canindeyu,"Canindeyu, Paraguay",administrative_area_level_1,Paraguay,-24.25,-55.25,-23.537436@-54.25935399999999*-24.78257@-56.165066,6
PY,PY-1,Departamento de Concepcion,Concepcion,Departamento de Concepcion,"Concepcion, Paraguay",administrative_area_level_1,Paraguay,-22.83333,-57.16667,-22.082298@-56.12232599999999*-23.5051209@-57.992912,4
PY,PY-7,Departamento de Itapua,Itapua,Departamento de Itapua,"Itapua, Paraguay",administrative_area_level_1,Paraguay,-26.83333,-55.66667,-26.089293@-54.6497041*-27.6087381@-56.710255,6
PY,PY-8,Departamento de Misiones,Misiones,Departamento de Misiones,"Misiones, Paraguay",administrative_area_level_1,Paraguay,-27,-57,-26.366865@-56.6343581*-27.604212@-57.7468951,4
PY,PY-9,Departamento de Paraguari,Paraguari,Departamento de Paraguari,"Paraguari, Paraguay",administrative_area_level_1,Paraguay,-26,-57.16667,-25.3927309@-56.548324*-26.6092471@-57.740703,4
PY,PY-15,Departamento de Presidente Hayes,Presidente Hayes,Departamento de Presidente Hayes,"Presidente Hayes Department, Paraguay",administrative_area_level_1,Paraguay,-23.5,-58.83333,-22.041864@-57.156029*-25.2822299@-60.779007,16
PY,PY-2,Departamento de San Pedro,San Pedro,Departamento de San Pedro,"San Pedro, Paraguay",administrative_area_level_1,Paraguay,-24.13333,-56.66667,-23.2985459@-55.765411*-25.018806@-57.50759490000001,9
PY,PY-3,Departamento de la Cordillera,Cordillera,Departamento de la Cordillera,"Cordillera, Paraguay",administrative_area_level_1,Paraguay,-25.25,-57,-24.8388179@-56.5165789*-25.6632018@-57.46526,4
PY,PY-12,Departamento de neembucu,neembucu,Departamento de neembucu,"Neembucu, Paraguay",administrative_area_level_1,Paraguay,-26.66667,-57.91667,-25.762459@-57.175465*-27.4405351@-58.663143,6
PY,PY-10,Departamento del Alto Parana,Alto Parana,Departamento del Alto Parana,"Alto Parana, Paraguay",administrative_area_level_1,Paraguay,-25.5,-54.83333,-24.480299@-54.3706512*-26.257265@-55.55426809999999,6
PY,PY-13,Departamento del Amambay,Amambay,Departamento del Amambay,"Amambay Department, Paraguay",administrative_area_level_1,Paraguay,-22.83333,-55.95,-22.0746521@-55.5044811*-23.8353161@-56.81702989999999,4
PY,PY-4,Departamento del Guaira,Guaira,Departamento del Guaira,"Guaira, Paraguay",administrative_area_level_1,Paraguay,-25.8,-56.26667,-25.5627229@-55.638214*-26.1846939@-56.77882,4
PE,PE-AMA,Amazonas,Amazonas,Amazonas,"Amazonas, Peru",administrative_area_level_1,Peru,-5,-78.23333,-2.990077@-77.1344191*-6.976671@-78.712204,10
PE,PE-ANC,Ancash,Ancash,Ancash,"Ancash, Peru",administrative_area_level_1,Peru,-9.5,-77.75,-8.013484@-76.7310711*-10.7835641@-78.6806381,9
PE,PE-APU,Apurimac,Apurimac,Apurimac,"Apurimac, Peru",administrative_area_level_1,Peru,-14,-73,-13.203756@-72.05669379999999*-14.83203@-73.849785,4
PE,PE-ARE,Arequipa,Arequipa,Arequipa,"Arequipa, Peru",administrative_area_level_1,Peru,-16,-72.25,-14.641792@-70.83345779999999*-17.294844@-75.0726217,24
PE,PE-AYA,Ayacucho,Ayacucho,Ayacucho,"Ayacucho, Peru",administrative_area_level_1,Peru,-14,-74.25,-12.174872@-72.8409269*-15.6254561@-75.131586,16
PE,PE-CAJ,Cajamarca,Cajamarca,Cajamarca,"Cajamarca, Peru",administrative_area_level_1,Peru,-6.25,-78.83333,-4.6272731@-77.7339101*-7.757741900000001@-79.4470061,12
PE,PE-CAL,Callao,Callao,Callao,"Callao, Peru",administrative_area_level_1,Peru,-12.05139,-77.125,-11.8188509@-77.07807509999999*-12.1203458@-77.2515679,2
PE,PE-CUS,Cusco,Cusco,Cusco,"Cusco, Peru",administrative_area_level_1,Peru,-13,-72.25,-11.2151729@-70.371368*-15.456249@-73.95003990000001,20
PE,PE-MOQ,Departamento de Moquegua,Moquegua,Departamento de Moquegua,"Moquegua, Peru",administrative_area_level_1,Peru,-16.83662,-70.91992,-15.967855@-69.998474*-17.821373@-71.47616579999999,9
PE,PE-HUV,Huancavelica,Huancavelica,Huancavelica,"Huancavelica, Peru",administrative_area_level_1,Peru,-13,-75,-11.984533@-74.2736209*-14.147088@-75.7977839,8
PE,PE-ICA,Ica,Ica,Ica,"Ica, Peru",administrative_area_level_1,Peru,-14.3325,-75.49972,-12.9657768@-74.65894279999999*-15.4353454@-76.4667187,12
PE,PE-JUN,Junin,Junin,Junin,"Junin, Peru",administrative_area_level_1,Peru,-11.5,-75,-10.6655961@-73.3522989*-12.6817741@-76.513082,12
PE,PE-LAL,La Libertad,La Libertad,La Libertad,"La Libertad, Peru",administrative_area_level_1,Peru,-8,-78.5,-6.95362@-76.89797279999999*-8.9774429@-79.68024,12
PE,PE-LAM,Lambayeque,Lambayeque,Lambayeque,"Lambayeque, Peru",administrative_area_level_1,Peru,-6.33333,-80,-5.5400261@-79.131943*-7.178573999999999@-80.6023481,6
PE,PE-LIM,Lima,Lima,Lima,"Lima, Peru",administrative_area_level_1,Peru,-11.85,-76.45,-10.3041103@-75.5522919*-13.3738422@-77.950689,12
PE,PE-LOR,Loreto,Loreto,Loreto,"Loreto, Peru",administrative_area_level_1,Peru,-4,-74.5,-0.012977@-69.94945500000001*-8.697728999999999@-77.80600299999999,81
PE,PE-MDD,Madre de Dios,Madre de Dios,Madre de Dios,"Madre de Dios, Peru",administrative_area_level_1,Peru,-12,-70.25,-9.8638129@-68.67798599999999*-13.3548489@-72.399051,25
PE,PE-PAS,Pasco,Pasco,Pasco,"Pasco, Peru",administrative_area_level_1,Peru,-10.5,-75.25,-9.431508@-74.1266931*-11.134321@-76.704674,9
PE,PE-PIU,Piura,Piura,Piura,"Piura, Peru",administrative_area_level_1,Peru,-5,-80.33333,-4.078344@-79.2583009*-6.38111@-81.32674399999999,9
PE,PE-PUN,Puno,Puno,Puno,"Puno, Peru",administrative_area_level_1,Peru,-15,-70,-13.0444181@-68.82681529999999*-17.294243@-71.1451721,20
PE,PE-HUC,Region de Huanuco,Huanuco,Region de Huanuco,"Huanuco, Peru",administrative_area_level_1,Peru,-9.5,-76,-8.3157859@-74.5084329*-10.5263869@-77.30998199999999,12
PE,PE-SAM,Region de San Martin,San Martin,Region de San Martin,"San Martin, Peru",administrative_area_level_1,Peru,-7,-76.83333,-5.394636999999999@-75.502786*-8.796522@-77.780281,12
PE,PE-TAC,Tacna,Tacna,Tacna,"Tacna, Peru",administrative_area_level_1,Peru,-17.66667,-70.33333,-16.7754249@-69.46264599999999*-18.3497279@-71.143697,9
PE,PE-TUM,Tumbes,Tumbes,Tumbes,"Tumbes, Peru",administrative_area_level_1,Peru,-3.83333,-80.5,-3.404815@-80.15360989999999*-4.2320951@-81.0339359,4
PE,PE-UCA,Ucayali,Ucayali,Ucayali,"Ucayali, Peru",administrative_area_level_1,Peru,-9.75,-73.5,-7.292605099999999@-70.49636090000001*-11.4428331@-75.96401209999999,30
SR,SR-BR,Distrikt Brokopondo,Brokopondo,Distrikt Brokopondo,"Brokopondo, Suriname",administrative_area_level_1,Suriname,4.75,-55.16667,5.364841999999999@-54.7262569*4.016883000000001@-55.5210531,4
SR,SR-CM,Distrikt Commewijne,Commewijne,Distrikt Commewijne,"Commewijne, Suriname",administrative_area_level_1,Suriname,5.75,-54.91667,5.9952576@-54.6201869*5.4846897@-55.1600742,2
SR,SR-CR,Distrikt Coronie,Coronie,Distrikt Coronie,"Coronie, Suriname",administrative_area_level_1,Suriname,5.58333,-56.25,5.942436@-55.8880948*5.331499@-56.604008,2
SR,SR-MA,Distrikt Marowijne,Marowijne,Distrikt Marowijne,"Marowijne, Suriname",administrative_area_level_1,Suriname,5.58333,-54.33333,5.971927@-53.987011*5.234248@-54.737735,2
SR,SR-NI,Distrikt Nickerie,Nickerie,Distrikt Nickerie,"Nickerie District, Suriname",administrative_area_level_1,Suriname,5.66667,-56.83333,6.00015@-56.45252499999999*5.208519@-57.34862889999999,4
SR,SR-PR,Distrikt Para,Para,Distrikt Para,"Para, Suriname",administrative_area_level_1,Suriname,5.41667,-55.33333,5.700753@-54.6248351*4.990305@-56.04478899999999,6
SR,SR-PM,Distrikt Paramaribo,Paramaribo,Distrikt Paramaribo,"Paramaribo District, Suriname",administrative_area_level_1,Suriname,5.86667,-55.16667,5.914198@-55.0982876*5.772104@-55.2574561,0
SR,SR-SA,Distrikt Saramacca,Saramacca,Distrikt Saramacca,"Saramacca, Suriname",administrative_area_level_1,Suriname,5.66667,-55.58333,5.981152@-55.30576*5.4037231@-55.971144,0
SR,SR-SI,Distrikt Sipaliwini,Sipaliwini,Distrikt Sipaliwini,"Sipaliwini, Suriname",administrative_area_level_1,Suriname,4,-56,5.5363001@-53.977493*1.8311449@-58.086563,30
SR,SR-WA,Distrikt Wanica,Wanica,Distrikt Wanica,"Wanica, Suriname",administrative_area_level_1,Suriname,5.75,-55.25,5.938986@-55.0799841*5.6584129@-55.35698799999999,0
UY,UY-AR,Artigas,Artigas,Departamento de Artigas,"Artigas, Uruguay",administrative_area_level_1,Uruguay,-30.58333,-57,-30.082224@-55.9870069*-31.054585@-57.8867654,6
UY,UY-CA,Canelones,Canelones,Departamento de Canelones,"Canelones, Uruguay",administrative_area_level_1,Uruguay,-34.53333,-55.91667,-34.188549@-55.3952895*-34.9436286@-56.504242,2
UY,UY-CL,Cerro Largo,Cerro Largo,Departamento de Cerro Largo,"Cerro Largo, Uruguay",administrative_area_level_1,Uruguay,-32.33333,-54.33333,-31.6624649@-53.1767171*-33.007164@-55.3515661,9
UY,UY-CO,Colonia,Colonia,Departamento de Colonia,"Colonia, Uruguay",administrative_area_level_1,Uruguay,-34.16667,-57.66667,-33.74295@-56.985405*-34.4762418@-58.43188359999999,6
UY,UY-DU,Departamento de Durazno,Durazno,Departamento de Durazno,"Durazno, Uruguay",administrative_area_level_1,Uruguay,-33.08333,-56.08333,-32.4258459@-55.009769*-33.4892729@-57.1805369,6
UY,UY-FS,Departamento de Flores,Flores,Departamento de Flores,"Flores, Uruguay",administrative_area_level_1,Uruguay,-33.58333,-56.83333,-33.12822@-56.3974*-33.963974@-57.359303,2
UY,UY-MO,Departamento de Montevideo,Montevideo,Departamento de Montevideo,"Montevideo Department, Uruguay",administrative_area_level_1,Uruguay,-34.825,-56.2,-34.673157@-56.0083066*-34.9375754@-56.4250426,0
UY,UY-PA,Departamento de Paysandu,Paysandu,Departamento de Paysandu,"Paysandu, Uruguay",administrative_area_level_1,Uruguay,-32.08333,-57.25,-31.4293369@-56.2413251*-32.572212@-58.205719,6
UY,UY-RV,Departamento de Rivera,Rivera,Departamento de Rivera,"Rivera Department, Uruguay",administrative_area_level_1,Uruguay,-31.5,-55.25,-30.846632@-54.42127989999999*-32.119468@-56.176415,9
UY,UY-RO,Departamento de Rocha,Rocha,Departamento de Rocha,"Rocha, Uruguay",administrative_area_level_1,Uruguay,-34,-54,-33.1358951@-53.3785147*-34.7936294@-54.564964,4
UY,UY-RN,Departamento de Rio Negro,Rio Negro,Departamento de Rio Negro,"Rio Negro, Uruguay",administrative_area_level_1,Uruguay,-32.75,-57.33333,-32.3229219@-56.547501*-33.4182849@-58.41689299999999,6
UY,UY-SA,Departamento de Salto,Salto,Departamento de Salto,"Salto, Uruguay",administrative_area_level_1,Uruguay,-31.41667,-57,-30.7166298@-55.99990589999999*-31.8470001@-58.0759383,8
UY,UY-SJ,Departamento de San Jose,San Jose,Departamento de San Jose,"San Jose, Uruguay",administrative_area_level_1,Uruguay,-34.25,-56.75,-33.816353@-56.3436534*-34.78946@-57.1731299,4
UY,UY-TA,Departamento de Tacuarembo,Tacuarembo,Departamento de Tacuarembo,"Tacuarembo, Uruguay",administrative_area_level_1,Uruguay,-32.08333,-55.75,-31.210968@-54.651097*-32.872563@-56.663515,6
UY,UY-TT,Departamento de Treinta y Tres,Treinta y Tres,Departamento de Treinta y Tres,"Treinta y Tres, Uruguay",administrative_area_level_1,Uruguay,-33,-54.25,-32.682854@-53.2826372*-33.444572@-55.158798,6
UY,UY-FD,Florida,Florida,Departamento de Florida,"Florida, Uruguay",administrative_area_level_1,Uruguay,-33.83333,-55.91667,-33.08168@-55.08879109999999*-34.4052509@-56.53197489999999,4
UY,UY-LA,Lavalleja,Lavalleja,Departamento de Lavalleja,"Lavalleja, Uruguay",administrative_area_level_1,Uruguay,-34,-55,-33.296482@-54.126133*-34.6143989@-55.6264269,4
UY,UY-MA,Maldonado,Maldonado,Departamento de Maldonado,"Maldonado, Uruguay",administrative_area_level_1,Uruguay,-34.58333,-54.83333,-33.91334880000001@-54.4719539*-34.9733882@-55.48498189999999,4
UY,UY-SO,Soriano,Soriano,Departamento de Soriano,"Soriano, Uruguay",administrative_area_level_1,Uruguay,-33.5,-57.75,-33.006599@-57.0863759*-33.9466588@-58.43922260000001,2
VE,VE-Z,Amazonas,Amazonas,Estado Amazonas,"Amazonas, Venezuela",administrative_area_level_1,Venezuela,3.5,-66,6.1556791@-63.37184399999999*0.6745019999999999@-67.877792,35
VE,VE-B,Anzoategui,Anzoategui,Estado Anzoategui,"Anzoategui, Venezuela",administrative_area_level_1,Venezuela,9,-64.33333,10.3062849@-62.690419*7.662308999999999@-65.7231031,16
VE,VE-C,Apure,Apure,Estado Apure,"Apure, Venezuela",administrative_area_level_1,Venezuela,7.16667,-68.83333,8.071935@-66.387362*6.087082100000001@-72.44940199999999,21
VE,VE-D,Aragua,Aragua,Estado Aragua,"Aragua, Venezuela",administrative_area_level_1,Venezuela,10,-67.16667,10.5348419@-66.577714*9.236194@-67.8416931,4
VE,VE-E,Barinas,Barinas,Estado Barinas,"Barinas, Venezuela",administrative_area_level_1,Venezuela,8.16667,-69.83333,9.089577000000002@-67.59203389999999*7.2991341@-71.8685069,15
VE,VE-F,Bolivar,Bolivar,Estado Bolivar,"Bolivar, Venezuela",administrative_area_level_1,Venezuela,6.33333,-63.5,8.428153@-60.1614301*3.62307@-67.4932331,48
VE,VE-A,Capital,Capital,Distrito Capital,"Capital District, Venezuela",administrative_area_level_1,Venezuela,10.47639,-66.98333,10.559432@-66.83687499999999*10.4058261@-67.123564,2
VE,VE-G,Carabobo,Carabobo,Estado Carabobo,"Carabobo, Venezuela",administrative_area_level_1,Venezuela,10.16667,-68.08333,10.582696@-67.500586*9.840609899999999@-68.3616419,4
VE,VE-H,Cojedes,Cojedes,Estado Cojedes,"Cojedes, Venezuela",administrative_area_level_1,Venezuela,9.33333,-68.33333,10.136926@-67.729923*8.447204@-68.973962,6
VE,VE-Y,Delta Amacuro,Delta Amacuro,Delta Amacuro,"Delta Amacuro, Venezuela",administrative_area_level_1,Venezuela,8.75,-61.33333,10.053239@-59.80378*7.608759@-62.6149749,16
VE,VE-W,Dependencias Federales,Dependencias Federales,Dependencias Federales,"Federal Dependencies, Venezuela",administrative_area_level_1,Venezuela,10.934045,-65.309279,11.9848232@-63.07872800000001*10.8894549@-67.6694946,10
VE,VE-I,Falcon,Falcon,Estado Falcon,"Falcon, Venezuela",administrative_area_level_1,Venezuela,11,-69.83333,12.1968465@-68.2239176*10.3007589@-71.2543781,12
VE,VE-J,Guarico,Guarico,Estado Guarico,"Guarico, Venezuela",administrative_area_level_1,Venezuela,8.66667,-66.58333,10.057669@-64.75399209999999*7.605169999999998@-68.0238901,20
VE,VE-K,Lara,Lara,Estado Lara,"Lara, Venezuela",administrative_area_level_1,Venezuela,10.16667,-69.83333,10.7833261@-68.86312699999999*9.471193@-70.86321000000001,6
VE,VE-M,Miranda,Miranda,Miranda,"Miranda, Venezuela",administrative_area_level_1,Venezuela,10.25,-66.41667,10.645797@-65.40244*9.966906999999999@-67.17278809999999,6
VE,VE-N,Monagas,Monagas,Estado Monagas,"Monagas, Venezuela",administrative_area_level_1,Venezuela,9.33333,-63,10.313212@-61.992819*8.370352@-64.060521,12
VE,VE-L,Merida,Merida,Estado Merida,"Merida, Venezuela",administrative_area_level_1,Venezuela,8.5,-71.16667,9.350840999999999@-70.540438*7.621867099999999@-71.970694,6
VE,VE-O,Nueva Esparta,Nueva Esparta,Estado Nueva Esparta,"Nueva Esparta, Venezuela",administrative_area_level_1,Venezuela,11,-64,11.1751814@-63.7801904*10.7362473@-64.4082464,4
VE,VE-P,Portuguesa,Portuguesa,Estado Portuguesa,"Portuguesa, Venezuela",administrative_area_level_1,Venezuela,9.16667,-69.25,9.936261@-68.4286499*8.0664041@-70.20322999999999,6
VE,VE-R,Sucre,Sucre,Estado Sucre,"Sucre, Venezuela",administrative_area_level_1,Venezuela,10.41667,-63.5,10.76303@-61.85012139999999*9.999319999999999@-64.5057449,8
VE,VE-T,Trujillo,Trujillo,Estado Trujillo,"Trujillo, Venezuela",administrative_area_level_1,Venezuela,9.43856,-70.50888,10.038561@-69.988286*8.998783@-71.193236,9
VE,VE-S,Tachira,Tachira,Estado Tachira,"Tachira, Venezuela",administrative_area_level_1,Venezuela,7.83333,-72.08333,8.6657761@-71.349119*7.328787999999999@-72.48719799999999,4
VE,VE-X,Vargas,Vargas,Estado Vargas,"Vargas, Venezuela",administrative_area_level_1,Venezuela,10.56667,-66.9,10.6304144@-66.337891*10.417451@-67.3725891,2
VE,VE-U,Yaracuy,Yaracuy,Estado Yaracuy,"Yaracuy, Venezuela",administrative_area_level_1,Venezuela,10.33974,-68.73734,10.7661631@-68.239899*9.898342999999999@-69.1803231,4
VE,VE-V,Zulia,Zulia,Estado Zulia,"Zulia, Venezuela",administrative_area_level_1,Venezuela,10,-72.16667,11.8552741@-70.63522999999999*8.387665@-73.37431289999999,16
AU,AU-ACT,Australian Capital Territory,Australian Capital Territory,Australian Capital Territory,"Australian Capital Territory, Australia",administrative_area_level_1,Australia,-35.5,149,-35.1245128@149.3992848*-35.9205307@148.7640971,2
AU,AU-NSW,New South Wales,New South Wales,State of New South Wales,"New South Wales, Australia",administrative_area_level_1,Australia,-33,146,-28.156192@153.6387812*-37.5050318@140.9992123,140
AU,AU-NT,Northern Territory,Northern Territory,Northern Territory,"Northern Territory, Australia",administrative_area_level_1,Australia,-20,134,-10.9056963@137.9990092*-26.0168698@129.0004244,153
AU,AU-QLD,Queensland,Queensland,State of Queensland,"Queensland, Australia",administrative_area_level_1,Australia,-20,145,-9.9300701@153.5518096*-29.1785876@137.9945748,357
AU,AU-SA,South Australia,South Australia,State of South Australia,"South Australia, Australia",administrative_area_level_1,Australia,-30,135,-25.996392@141.0028804*-38.06121@129.0005162,182
AU,AU-TAS,Tasmania,Tasmania,State of Tasmania,"Tasmania, Australia",administrative_area_level_1,Australia,-42,147,-39.4380355@148.4987601*-43.74298@143.8183461,30
AU,AU-VIC,Victoria,Victoria,State of Victoria,"Victoria, Australia",administrative_area_level_1,Australia,-37,145,-33.9810507@149.9764882*-39.2247306@140.9624773,70
AU,AU-WA,Western Australia,Western Australia,State of Western Australia,"Western Australia, Australia",administrative_area_level_1,Australia,-25,122,-13.6901699@129.0025979*-35.19055@112.9221418,414
CK,X,Amuri,"",Amuri,"","",Cook Islands,-18.85529,-159.79331,"",0
CK,X,Areora,"",Areora,"","",Cook Islands,-20.00667,-158.11222,"",0
